name,rating,review,timestamp,movie_id,predicted_rating,prediction_confidence
4EverFinalGirl,-1.0,"David Howard Thornton is back as Art the Clown in Damien Leone’s Terrifier 2. Art is resurrected and sets his sights on a brother and sister on Halloween. I couldn’t wait to watch this!

Positives:

The kills. Very brutal and gory. I would say bloodier than the first. 
I think there is more of a story than in the first Terrifier. More character development with the brother and sister.

Negatives

I think 2 hrs 18 mins is way too long. I feel that in the middle it was a little slow and could have been cut.
I was hoping for more of a backstory of Art the Clown but they spent more time on the brother and sister than him.
Does Terrifier 2 fit into the Terrifier franchise? Yes. If you enjoyed the first movie you should watch Terrifier 2. If you were on the fence about the first one, check this one out. If you don’t like blood and gore, pass on this movie.

Rating:  3/5",2023-04-02T05:40:57.185Z,663712,3 stars,0.8887403011322021
CinemaSerf,5.0,"I didn't love the first of these (2016) but I thought that maybe after a few years they could improve on the formula. Sadly, not to be. It's more or less the same as the last one, only this time our menacingly rampaging clown ""Art"" is targeting would be trick-or-treaters on Halloween. Personally, I'm with him all the way as that's an habit that deserves all it gets with irritating spoilt kids marauding the streets demanding candy. Utilising to best effect his natural disguise, ""Art"" alights on ""Sienna"" (Lauren Silva) and her geeky brother ""Jonathan"" (Elliott Fulham) and a-slashing we all go. Unfortunately, the acting and writing aren't up to much but that's not so bad as the repetitively procedural nature of the gory violence. From one implausible scenario to another and with characters who make the most stupid of decisions when facing a crisis, we plod along relentlessly with loads of screaming and histrionics. It's just like one of those video games where the dead never stay dead for long, and so with this immortality comes a sense of ennui as the plot struggles to engage or innovate and ends up like an extended edition of ""Scooby Do"". The sinister characterisation of the baddie has long since lost any sort of impact and I""m afraid that I just found this an exceptionally long and dreary old watch that was yelling franchise at us from fairly early on. Terrifying? Well no, not remotely.",2024-10-06T11:27:19.361Z,663712,3 stars,0.39233723282814026
r96sk,7.0,"A sizeable improvement on the first film.

<em>'Terrifier 2'</em> features a very good lead performance from Lauren LaVera, who is the major plus point for this movie. David Howard Thornton merits praise, of course, as Art the Clown too. I noted in my review of the original that I wanted more from Art and this certainly gives more. Everything does feel stepped up a notch.

I must say, though, that the run time is too long. I did lose interest towards the conclusion, a length similar to its predecessor would've been perfect; two hours plus really isn't necessary for a film like this, with respect. At least we get some good ol' gory violence throughout.",2024-10-25T09:18:29.611Z,663712,3 stars,0.5445882081985474
RalphRahal,6.0,"I enjoyed Luckiest Girl Alive, especially the directing, cinematography, and overall production quality. Visually, it’s really well done, and the way Mike Barker brought Ani’s world to life was impressive. The contrast between her seemingly perfect life and the darker, more haunting parts of her past was captured beautifully.

That being said, the plot felt a bit too packed for me. It’s like they tried to cram too much into the runtime, which made the storyline feel rushed and kind of hectic at times. Some parts that could have been explored more deeply were glossed over, and it made the pacing feel uneven. It’s almost like they were trying to do too much at once.

I also felt like the movie didn’t always let things sink in properly. Some of the more intense moments felt like they were brushed past too quickly, which took away from the emotional impact. It’s a shame because there are some powerful themes in there that could’ve hit harder if they’d had more room to breathe.

Overall, though, I still enjoyed it. Mila Kunis gave a great performance, and the film does a solid job at keeping you engaged, even if it doesn’t quite stick the landing in terms of pacing or depth.",2024-12-14T16:37:44.212Z,799546,3 stars,0.4780682921409607
Manuel São Bento,8.0,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/bros-spoiler-free-review-lff-2022

""Bros is a genuine, authentic, insanely hilarious breath of fresh air. Clever satirical comedy rips out loud back-to-back laughs throughout the entire runtime without ever causing viewers to lose their ear-to-ear smile.

Billy Eichner and Luke Macfarlane share more chemistry than hundreds of leads in as many rom-coms. It doesn't shy away from the familiar formulas and cliches of the genre, but it contains a compelling romance and a truly interesting story, paying homage to the LGTBQ+ community along the way.

One of the best films of the year!""

Rating: A-",2022-10-17T20:20:34.435Z,614939,5 stars,0.469507098197937
CinemaSerf,7.0,"As a man who really struggles with romcoms at the best of times, I was rather nervous about this. Actually, though, it steers clear of some (though not all) of the gay stereotypes and presents us with a genuinely quite funny love story about two forty-somethings who meet in a nightclub. One, ""Bobby"" (Billy Eichner) is a ordinary looking, gobby podcaster and activist who is trying to raise the money needed for an American National LGBTQ+ museum. The other is ""Aaron"" (Luke Macfarlane) - a lawyer who spends a fair amount of time on the cross-fit. They wouldn't appear to be the most natural of fits but a series of brief encounters on their opening night coupled with a fair degree of sarcasm and a kiss sets the tone for what happens next. Certainly, anyone who has a Dekkoo subscription will have seen the format before - and often, and this doesn't really vary the theme much. What does make this different is the characters have much more depth. Their relationship is never going to be straightforward and though sometimes delivered via annoyingly angry monologues, the character of ""Bobby"" makes some fairly profound and well reasoned arguments about the constraints history has imposed on people of differing sexualities over the years. Eichner is effective as a man who uses his sharp and pithy tongue to prove the best form of defence is attack, Macfarlane proves to be far more than the man with the muscle, and the writing from the former and director Nicholas Stoller clearly demonstrates that both men have skin in this particular game. Experience has clearly informed and fuelled this creative process. It can be a bit hit or miss, especially the third quarter when it all becomes a bit contrived, but the ending redeems it rather - if only for the pure schmaltz of the serenade - and I rather enjoyed it. It sure doesn't need a cinema screening, but it is entertainingly provocative at times. The BBFC slide at the top warned of ""strong sex"". Clearly they have never watched ""Theo and Hugo"" (2016) because there is nothing at all visual in this that could conceivably cause offence; even the language is comparatively mild.",2022-10-20T23:01:20.272Z,614939,4 stars,0.5598103404045105
GenerationofSwine,1.0,"I'll be honest, I'm not Gay and I did not watch this movie.  But, it's not because I'm straight that I didn't watch it, it's not because Rom-Coms aren't something that appeals to be to start with and Gay Rom-Coms appeal even less to me than straight Rom-Coms.

No, I didn't watch this because I didn't want another lecture and i didn't want to support another lecture.

And to the utter surprise of absolutely no one, we got the inevitable lecture, we were told once again how absolutely evil all straight white males are because they are straight white and male, rather than being another race, female, or Gay.

Pro-Tip Hollywood, if you want to make movies that people pay to see, don't make movies that people are going to take one look at and think: ""This is going to scream at me about how evil I am nonstop,"" and then scream at them nonstop for not watching it.

Right now, anything ""Gay"" should be a no fly zone, not because straight people and white people are evil... but because it comes with the guarantee that it's going to insult the audiance and then the creators are going to insult the audiance.",2023-03-11T15:30:57.101Z,614939,1 star,0.4751453101634979
Louisa Moore - Screen Zealots,7.0,"**By: Louisa Moore / www.ScreenZealots.com**

I didn’t expect much out of co-writer and director Nicholas Stoller‘s “Bros,” a film billed as the first mainstream gay romantic comedy. In the wrong hands, a film with such lofty ambitions could feel like an overreach in political correctness or an exercise in forced representation. Thankfully the project is neither, and it makes great strides in further normalizing homosexual relationships onscreen.

Podcaster and new head of the country’s first LGBTQ+ history museum Bobby (Billy Eichner) is a cynical gay man living in New York. He’s never had a relationship that lasted more than a couple of months, and he’s not really out and about looking for love. After some random hookups, Bobby meets a hunky lawyer Aaron (Luke Macfarlane) at a club, and they seem like complete opposites. Neither is the other’s type, and they disagree on things like styles of working out and the best music (Mariah vs. Garth Brooks). Of course, that’s when the sparks fly. The men start spending more time together, and a true love story blossoms.

This is a film where almost every character is gay, transgender, or bisexual, and the R-rated language is as racy as some of the bedroom scenes (there’s no graphic nudity, if you’re bothered by that sort of thing). It’s bold and refreshing, even if some of the material is unapologetically in your face. This may be what makes the film a hard sell for mainline conservative audiences but for those with open minds, there’s something liberating about seeing a universal love story. In fact, one of the best compliments I can give to the film is that you’d actually forget the lovebirds are two gay men if not for the constant reminders in the script (everyone is always talking about it).

Eicher and Stoller (who co-wrote the script) build their narrative from classic romantic comedy tropes, proving that some jokes are universal. It certainly follows a tried-and-true formula, but it works. The film captures with honesty the different stages of new relationships, from the meet cute to infatuation, and on to the awkward phase and the kiss-and-make-up period. There’s something here that everyone can relate to, even if there are a fair share of LGBTQ+-specific one-liners.

It’s great to see a conventional rom-com with an unconventional twist. It’s witty and insightful, has affable characters, and two leads with great chemistry and even better comedic timing. The film has an underlying sincerity and doesn’t feel gimmicky, which is a huge step towards an even greater acceptance for all relationships. “Bros” is a romantic comedy that will make you laugh, tug on your heartstrings, and flat-out make you feel happy.",2023-04-23T06:37:43.938Z,614939,4 stars,0.4308176040649414
EvilWayz,-1.0,"This would have been a terrible movie even if it was about straight people.   Billy Eichner is just not likeable in or out of character  and the story was utterly predictable.  

Plus the claim that it's the first gay rom com is ridiculous.   The Birdcage, ever heard of it? 

This film is eminently forgettable and  preachy to boot.  You want to watch  a romantic comedy with  gay male leads?  The Birdcage.",2024-08-31T00:52:32.362Z,614939,1 star,0.8931586742401123
jw,7.0,"When to call a friend

This is not a summary, this is a review.

Do not expect action; do not expect much splatter, horror, or plot twists.

""Mr. Harrigan's Phone"" is a coming-of-age story, and a reflection about loneliness, friendship, memories, guilt, death, modern communication, and what it does to us. It walks the line between slightly supernatural, and fully human.

It takes its time, is well filmed and acted, and does not try to be anything else. 

And that's it. 
C C C sT",2022-10-08T01:32:41.027Z,723419,3 stars,0.44220203161239624
garethmb,-1.0,"After four theatrical and six direct-to-video releases “Hellraiser” has been given a reboot as a cinematic release for Hulu.

For those not familiar with the series based on a story by Clive Barker, it involves a cube-shaped puzzle box that when opened summons demons known as Cenobites who demand sacrifices and promise great rewards to those who summon them.

Naturally, their version of rewards is the stuff of nightmares as the line between pleasure and pain for them is even more distorted than their horrific visages leading those who encounter them to plead for death but often face tortures beyond imagination.

The new take on the series stars Odessa A’zion as Riley, a recovering addict who is living with her brother and his boyfriend as well as a roommate. Her brother is concerned over her relationship with her boyfriend as he believes anyone she met in recovery is not stable enough to support her in her times of need.

Desperate for money; Riley is convinced to take objects from an abandoned warehouse but finds only the mysterious puzzle box which she in time is able to reconfigure to one of the various options it is capable of. In doing so, she summons the Cenobites who promptly take her brother which forces Riley and her friends not only to question her sobriety but her sanity as well.

As they attempt to understand the nature of what is happening to them, their investigation leads them to a larger puzzle and encounters with more Cenobites including their leader Pinhead (Jamie Clayton) whose at times cryptic messages can tempt and torment those who try to survive and manipulate the events they find themselves in.

What follows is a mix of tension and gore as personal ambitions, survival, temptation, and base emotions are tempted as the characters attempt to understand a complex and rapidly changing nightmare from which there seems to be no escape.

While the new version does have a slow and more deliberate pace leading up to the finale, it was engaging enough to hold my interest. For me, the theatrical films became at times redundant as they did not advance the mythos as much as up the gore in an attempt to keep the audiences coming. The fact that the last theatrical release had the Director remove his name from the film shows how things had deteriorated too.

The six video releases were hit and miss with Barker no longer being involved and eventually the same for original Pinhead Doug Bradley who no longer wanted to be part of a series where a film was produced in a matter of weeks simply to maintain the rights.

This time around thanks to a good cast and effects along with a story that is true to the mythos yet updated and engaging, the franchise has had a much-needed new direction and it will be interesting to see where it goes next as there are already rumors of a prequel in the works.

Hulu has done well with their recent “Predator” film “Prey” which has invigorated the franchise and this new outing is not only ideal for their format but a fresh step for the franchise.

You can check out “Hellraiser” on Hulu on October 7th.",2022-10-04T18:40:33.420Z,338947,4 stars,0.46876028180122375
MovieGuys,4.0,"Yes, Hellraiser has had a Disney make over and it shows. 

I like Clive Barkers work. I've read a lot of his novels and I remember the original Hellraiser films. Frankly, this film does not feel like an adaptation, of his work. 

For a start, its predictably woke, no surprises there, right? 

Its cardinal sin however, is dumbing down the lore found in the original franchise and applying the little that is left, in an inconsistent and at times incoherent, manner. 

The results a borderline watchable affair. Its  pretty tame compared to the original flicks and for me, failed to resonate. 

Acting is alright and as you might expect, production values are decent. 

That said, the original films are, I believe, considerably better and far more disturbingly horrifying, than this rather weak facsimile.",2022-10-11T10:51:08.041Z,338947,3 stars,0.4947231113910675
misubisu,5.0,"Not a bad movie... but not a decent movie either.
It's not as entertaining as most of the Hellraiser sequels to date.

It's predictable, in no way suspenseful and much of it makes little to no sense. It has nothing in common with the other Hellraiser movies and nothing in common with 'The Hellbound Heart' which is the Clive Barker novel that Hellraiser is based on.

The original Hellraiser movie was very true to the book and is still by far the best Hellraiser movie with the most suspense, horror and entertainment value.

I'm sure we'll see more Hellraiser movies... and I'm sure they will all be uninspiring.",2022-12-20T08:13:34.240Z,338947,3 stars,0.7984324097633362
Sejian,7.0,"It's pretty woke and I enjoyed it.

I swear, how did we go from discussing and critiquing the plot of a movie and the acting and the script and the sets, to opening criticism with the line ""it's pretty woke"". At least the bigots can't help but out themselves constantly nowadays.",2024-08-06T03:51:38.389Z,338947,4 stars,0.5251055955886841
garethmb,-1.0,"With a star-laden cast and acclaimed Director David O. Russell at the helm, the new film “Amsterdam” arrives and touts a story mostly based on real events.

Following injuries they sustained serving in WWI, Dr. Burt Berendsen (Christian Bale) and Harold Woodman (John David Washington) return to New York to find a world where Veterans are not as welcome as they thought and racial division remains for Harold despite fighting for his country.

Burt having lost an eye in the war finds that his uptown In-Laws and wife shipped him to the war to get him out of the way as his mixed Catholic and Jewish heritage is not ideal for their version of society nor is his insistence on helping Vets at his practice over the cream of society.

When a wealthy socialite Liz Meekins (Taylor Swift) hires Harold to investigate what she believes is the murder of her prominent father, Burt is asked for his medical verification. When an unexpected event arises, Burt and Harold find themselves the leading suspects and must seek to find a way to clear their names from an ever-deepening mystery, one that brings them back into the circle of a former associate who treated them during the war named Valerie (Margot Robbie). The fact that Harold and Valerie had a relationship in Amsterdam following the war and that Burt was the adored friend of both further complicates the matter.

With complications mounting, the three must find a way to solve the mystery and save the day before the end of either dead or being charged for crimes they are innocent of with an ever-growing cast of characters and suspects for them to contend with.

The visuals of the film are solid as they capture the look and sounds of New York in the 1930s and the cast and costumes also lead to a fantastic level of immersion. Bale is so good as his character as it is hard to believe it is him as he transforms himself completely into a new being with a distinctive look, sound, and mannerisms which underscores how he is one of the most gifted and versatile actors ever.

The entire cast is very good from the leads to the supporting players but what hampers the film from truly achieving is that it is very slow and at times self-indulgent in the pacing and story.

There is an interesting premise, great cast, great performances, and solid visuals, but the film drags on without any regard to pacing, dramatic tension, or real surprises which in the end makes watching it a long task without the payoff one would expect, especially for the time the audiences has invested.

In the end, the film delivers entertainment and great performances but lacks the pacing and payoff to make the trip fully worthwhile.

3.5 stars out of 5.",2022-10-04T18:41:50.765Z,664469,3 stars,0.5601118206977844
The Movie Mob,6.0,"**Amsterdam's uneven pacing and erratic story mishandled its amazing potential and left me wondering when it would finally end.**

Amsterdam comes roaring out of the gate with a fast-paced, quirky, charming, and unique mystery of the likes of Sherlock Holmes or Knives Out. The list of celebrities and actors continues to grow as almost every face in this movie is another a-lister making an entertaining appearance. I was so excited to see what happened next and was surprised when the story suddenly screeched to a halt for a very long slow flashback that didn't offer much to the plot. I hoped the exciting pace would return when the story returned to its original narrative, but the risk and urgency had been replaced by a scattered collection of arbitrary dialogue and scenes that lingered much longer than needed. The pacing lagged almost an hour before ramping back up in the final act. Amsterdam had so much potential but floundered in its attempts to be whimsical and unique. The film's best part was Michael Shannon and Mike Myers' quirky bird-loving spies. Every time they were on the screen, I couldn't help but laugh. Christian Bale logged another amazing performance, as expected. But even with entertaining characters, great performances, and an exciting opening and conclusion, Amsterdam fumbled all its fantastic elements and ended up making my eyes heavy and my heart yearn to go to bed early.",2022-10-06T04:26:47.458Z,664469,2 stars,0.523047685623169
Nathan,7.0,"_Amsterdam_ does nothing to reinvent the wheel but does everything well enough that I had a pleasant time in the theater. The performances all around were excellent. Christian Bale was brilliant in this film, every new role Bale finds himself in he knocks out of the park, and I continually ask myself what can't he do? Margot Robbie was really great too. In many of her roles, her Harley Quinn mannerisms creep in and while I find that fun it was really refreshing to see her get away from that in Amsterdam. John David Washington was fine in his role, I never really find him to have great performances, but always does enough to get the job done, that can be said again with his performance here. The supporting roles were all fine too Raimi Malek and Anna Taylor-Joy did well and had funny chemistry together. Mike Myers and Robert De Niro did fine as well. While the story was not overly original, I had a blast following it to its finality. There are many fun twists and turns along the way and found a way to keep me gripped and entertained throughout it's near two- and half-hour runtime. While many critics are giving these harsh reviews, I think it is a good film that is fun watch despite its flaws.

**Score:** _68%_ |
**Verdict:** _Good_",2022-10-14T18:07:30.459Z,664469,4 stars,0.6204067468643188
CinemaSerf,6.0,"Even if it is based on true events, it's all just a bit to slapstick and fa-fetched for me. The story centres around ""Berendsen"" (Christian Bale) who is asked by his pal ""Woodman"" (John David Washington) to help out the widowed ""Mrs. Meekins"" (Taylor Swift) whose husband - a former American general - has mysteriously died. A slightly dodgy autopsy follows and pretty soon, someone has gone under the wheels of a car and our two gents are being sought by the police and by a clandestine organisation. Can they stay free and can we discover what is truly going on? Well David O. Russell decides to tell the story by chopping and changing the timelines, and so we retrace our steps to a WWI hospital where both men find themselves in the care of the slightly enigmatic nurse ""Valerie"" (Margot Robbie) who collects the shrapnel she takes from their wounded bodies and makes works of art from it. The three form an immutable bond before time and circumstances drive them apart, only for them to reunite unexpectedly as their current-day dilemma reaches it's denouement. The film looks great, certainly. The attention to detail, the costumes and the score all work well. It's the narrative, though, that really struggled for me. The story is just too insubstantial to sustain the 2¼ hour running time and as ever, I found Robbie a remarkably sterile actress to watch. Nobody could ever cause Bale of not trying, but there is a distinct lack of on-screen chemistry across the board here. None of that is helped by Rami Malek's rather underwhelming contribution as ""Tom"" - her wealthy if eccentric and clearly manipulating brother. Oddly enough, I found myself thinking this had something of the Agatha Christie to it - and maybe it would have worked better with a much tighter cast on a stage where the humour and quirkiness of the characterisations could have been better exploited? As it is, though, this sort of meanders back and forth with little impetus and I have to say I was a bit bored half way through.",2022-10-20T11:01:21.308Z,664469,3 stars,0.6048732399940491
CinemaSerf,6.0,"Whilst this isn't really a patch on the first outing for the ""Sanderson"" sisters, it's still quite a decent sequel that manages to reassemble Bette Midler, Sarah Jessica Parker and Kathy Najimy for some evil witchery. This time around it is 16th birthday girl ""Becca"" (Whitney Peak) and her best friend ""Izzy"" (Belinda Escobedo) who inadvertently disturb the witches using a magic candle. Needless to say, our tricky trio are ravenous for children to eat and are seeking a little bit of revenge too! It takes a bit too long for the the Divine Miss M and company to take to the screen, before that this is a rather muddled teenage affair, but once they are in full swing it is quite good fun with plenty of faux malevolence from ""Winifred"" and some mischief from her sisters once they discover that they, too, can zap folks. Ultimately, even the book of spells gets to choose it's own destiny - but whom will it follow? Star of the film is definitely ""Billy Butcherson"" - or his disembodied head, and a lively reversion of Blondie's ""One Way or Another"" gets the toes tapping away nicely too. This is an enjoyable family film that does what it sets out to do - entertain all in a gently, engaging and entirely forgettable fashion.",2022-11-10T16:35:03.946Z,642885,4 stars,0.5459763407707214
GenerationofSwine,1.0,"Hocus Wokus?  

They took one of the best family friendly Halloween movies and injected a heavy dose of far left 2022 politics and took out most of the humor.

So, it pushes ""THE MESSAGE"" and doesn't little else except insult the fans and the original cast who would be problematic in today's political world.

They made the best movie they could... after checking off the political boxes and ignoring any story telling",2023-01-12T03:05:33.127Z,642885,5 stars,0.4467969834804535
The Movie Mob,8.0,"**Werewolf by Night makes bold creative decisions to embrace the monster movies vibe, and it pays off BIG TIME!**

Werewolf by Night is my favorite Marvel film so far this year. The stylized approach with the black and white filter and film grain was a bold choice that gave the movie great atmosphere and nostalgia. Werewolf by Night embraced the horror genre and violence slightly more than other Marvel movies, with villains losing limbs and being eaten. However, it’s still a Disney+ special at the end of the day, so I wouldn’t call it particularly scary or violent. As a fan of Elsa Bloodstone in the comics, I enjoyed her character’s role and backstory in the movie, which connected this isolated creature feature to a greater universe. The creative choices, great but not overdone effects, the introduction of new heroes, and the horror approach make Werewolf by Night one of the best recent entries in the Marvel Cinematic Universe.",2022-10-08T04:24:47.507Z,894205,4 stars,0.6471717357635498
Manuel São Bento,7.0,"MORE SPOILER-FREE MINI-REVIEWS @ https://www.msbreviews.com/movie-reviews/mini-reviews-2022-edition/

""Werewolf by Night exhibits once again the immense talent of Michael Giacchino, but this time, in addition to delivering an excellent score, he also shines as a director.

From the stunning black-and-white cinematography to the instantly entertaining premise, the filmmaker creates such a distinctive style that no one would guess this special belongs to the MCU. A dive into the horror genre that pays homage to past decades and surprises with the level of depth given to the characters in such a short runtime.

Final praise for the superb performances.""

Rating: B+",2022-11-22T11:06:58.270Z,894205,3 stars,0.4529382884502411
tmdb51616167,7.0,"The film ""Werewolf by Night"" pleasantly surprised me with its creative twist. Initially a black-and-white production, it captured my attention in a way I hadn't anticipated. The unique presentation in monochrome added to the film's appeal, and I particularly enjoyed the nod to ""The Wizard of Oz"" where the transition to color was a memorable touch.

This movie is definitely worth a watch - it may not be lengthy, but it offers an intriguing experience worth delving into. I've personally watched it three times and found enjoyment in each viewing.

What sets this film apart is that it doesn't detract from the thrilling excitement of the Marvel Cinematic Universe (MCU); rather, it prompts contemplation on how it will fit into the larger narrative. This leaves me with the biggest question: how will it intertwine with the MCU, considering its unique approach that hasn't been explored in other ways before? I thoroughly relished this film and eagerly anticipate its connection to the broader MCU universe.",2024-09-02T20:06:04.937Z,894205,4 stars,0.6788138747215271
The Movie Mob,2.0,"**Smile’s creepy trailers and clever marketing were the best parts of a movie with a meager plot drenched in uneasy sounds, and way too many jump scares.**

Smile obsesses over saturating every moment in unsettling dread. The score and sound effects make every moment uneasy and uncomfortable, and not in a good way. Smile’s premise bore many similarities to It Follows with much poorer execution. Smile stumbled from jump scare to jump scare. I started closing my eyes because the jump scares were so predictable, and I was tired of having disturbing images screamed in my face. I will say that Sosie Bacon did an excellent job with what she was given, with her performance being the only bright spot in the film. Unfortunately, the movie was unimpressive and tried to cloak mediocrity in a fountain of jump scares, stressful noises, and unpleasant moments.",2022-09-29T04:05:24.726Z,882598,2 stars,0.6070225834846497
Nathan,7.0,"As an avid horror fan, I can genuinely say that Smile unsettled me beyond belief. In many horror films of today, directors rely solely on jump scares to create this sense of shock and horror. But in Smile, Parker Finn is able to build suspense and tension throughout a scene to then crescendo into a jump scare that the audience knows is coming but are so tense that they cannot help but to release into fright.

While this movie does not break major ground in terms of plot and storytelling there is some depth that is added with mental health and the feeling of isolation during manic episodes. I felt for Rose throughout this entire film, as she used to be the one helping patients through mental crisis and now that she is having one of her own, she is met with the same doubts even though it is a genuine fear. The sense of hopelessness grows throughout the movie as hope drains from our lead actress.

Speaking of our lead actress, Sosie Bacon is fantastic in this movie. She carries every single scene she is in, which is just about every one. Her minor facial movements and eye expressions were so sad and realistic to that of someone experiencing trauma. I loved everything about her performance and will be excited to see her moving forward. The other performances were average across the board, but they didn't really have a lot to work with and filled their roles well. Jessie Usher felt a little out of place though, I feel like he did the nice and charismatic husband role well but when he had to display genuine fear and anger he overacted quite a bit.

Finally, I wanted to touch on the ending. I am not going to spoil anything for the audience, but this is exactly what I wanted throughout the entire film. I kept asking myself, are they going to do it? But second guessed myself and when the payoff happened, I left the theater with a big Smile on my face.

**Score:** _75%_ |
**Verdict:** _Good_",2022-10-14T18:06:31.034Z,882598,3 stars,0.4017542898654938
CinemaSerf,5.0,"""Dr. Rose Cotter"" (Sosie Bacon) is a dedicated clinical psychologist who witnesses the gruesome suicide of a young woman in her hospital consulting room. Traumatised, as you might expect, she gradually starts to suffer from unexpected goings on in her own life. Her relationship becomes unstable and soon she appears to have but a tenuous grasp on reality herself. What's going on? Is she doomed to a similar fate? This has something of the ""Azazel"" theory to it, and as the story develops director Parker Finn manages to build quite a degree of mystery and suspense. The malevolence of her haunting spirit is well captured by those working the audio - the sound effects and the score contribute well to the overall feel of this film. The acting though, well I am sorry - I found that to be a terrible let down. Initially, Bacon owned the film but after a few moments she just hadn't the weight to carry the thing in what is, essentially, a one-hander. Her support comes mainly for her ex-boyfriend/cop and all round sceptic about the whole thing ""Joel"" (Kyle Gallner) after her boyfriend ""Trevor"" (Jessie T. Usher) and her own erstwhile psychiatrist played by an indifferent Robin Weigert give up the ghost with her. Sadly, they offer little to add depth to this rather superficial horror effort. There are jump moments, but they lose their potency as this actor fails to capitalise on the tensions being created around her. Perhaps had the story spent less time on her character development, and the pace been tightened up a bit then we might have had less time to worry about that; but the style of the photography with too many lingering images merely serves to sterilise the whole thing for me. I was really disappointed, and after a while just wanted to go watch ""Fallen"" (1998) instead.",2022-10-21T08:53:57.843Z,882598,2 stars,0.4560682773590088
Manuel São Bento,7.0,"MORE SPOILER-FREE MINI-REVIEWS @ https://www.msbreviews.com/movie-reviews/mini-reviews-2022-edition

""Smile deserves the praise it has received since its release.

Parker Finn's feature directorial debut contains haunting levels of suspense, consequently creating surprisingly effective jumpscare sequences. Sound design generates an immersive atmosphere rarely seen in horror films, but it turns out to be the moving, character-driven narrative that truly captivates viewers.

The impact of past traumas is excellently addressed by a screenplay that glaringly fails to conclude the story at the most appropriate, thematically correct time - one of the most damaging endings of the year.

Regardless, it's definitely a personal recommendation.""

Rating: B",2022-10-26T11:48:21.808Z,882598,3 stars,0.6201357841491699
Horseface,10.0,"Jebus! 😱 This is the most effective horror experience I've had since The Ring. Possibly ever. Holy. Crap. Glad there's still time to watch an animated family movie before I need to sleep. 45 years old, didn't think I could ever be this scared again from a horror movie 😂 This is sublime. I wouldn't change a single thing about it. Fire up that OLED, turn off the lights, and do yourself a favor and put on those earphones.",2022-11-25T19:29:43.515Z,882598,5 stars,0.8827787041664124
JPV852,6.0,"Some creepy moments for sure and a decent performance from Sosie Bacon, this is just another supernatural-horror film that I didn't find terribly entertaining and is pretty predictable. I suppose there are worse ways to spend two hours and since it's on Paramount+, maybe it's worth the time especially if you're a fan of these sorts of films. **3.0/5**",2023-01-09T04:25:23.837Z,882598,3 stars,0.9261465072631836
tmdb46047577,-1.0,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter (Sosie Bacon) starts experiencing odd occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her past in order to survive and escape her horrifying new reality. 

I really enjoyed this movie; it’s well-acted, and nicely shot, and the dread and suspense maintain throughout. 

Recommended.",2023-02-03T00:57:26.885Z,882598,4 stars,0.6853069067001343
Dean,10.0,"First thing that I like about this movie is that, it's unique. It's not like a copy of another copy like we usually see these days. Story's unique. Second thing that I liked about this movie is that it's scary, it's quite scary. If you're horror fan, you should definitely watch this. I suggest you to watch it in the dark, preferably alone. Also, the actress playing the main character does outstanding job. Overall, I'm going to put this movie in my favorite horror movies list. It surely deserves its place there.",2023-02-06T07:45:23.541Z,882598,4 stars,0.49704596400260925
r96sk,7.0,"Suitably creepy, even if it does lose effectiveness as its progresses.

2022's <em>'Smile'</em> is still, all in all, a good movie. The premise ought to bring entertainment and I'm pleased to say that it does, at least for me. I like the trajectory of how and why the thing works the way it does, the scene with Rob Morgan is particularly well done in that regard.

Sosie Bacon gives a fairly strong performance in the lead role, with Kyle Gallner supporting ably. Caitlin Stasey naturally steals the show a bit with *that* face - certainly unsettling! As noted, it does become less and less unnerving as the run time ticks on. However, thankfully, the film wraps up before it gets tiresome or anything close.

Eager to see what the sequel brings.",2024-10-18T01:16:45.494Z,882598,3 stars,0.5830252170562744
RalphRahal,6.0,"I liked Smile.

It’s a solid horror movie that kept me engaged, but I couldn’t help feeling like it was missing something. The premise is really strong, and it teases a deeper psychological exploration that I was excited for, but it didn’t fully deliver on that front. Sosie Bacon gave a good performance as Dr. Rose Cotter, and the film did a great job building tension and delivering scares, but the direction and script felt like they held back from something greater.

Interestingly, the movie was made on a $17 million budget and ended up grossing over $217 million worldwide, which is seriously impressive. It was originally planned for streaming, but after strong test screenings, it got a theatrical release, and I can see why. The cinematography and atmosphere work so much better on a big screen. I appreciated the effort Parker Finn put into creating a creepy, unsettling vibe, especially for his feature debut, but I wish the story had gone a bit deeper into the psychological themes it hinted at.

Overall, it’s a decent horror film that does enough to entertain and has some genuinely tense moments.",2024-12-14T16:45:43.951Z,882598,3 stars,0.5279829502105713
Narate,8.0,"""_It's the worst smile I've ever seen in my life._""

I would say this was a little predictable from the middle to the end, but it's still enjoyable. The whole third act might haunt you if you are not used to disturbing scenes, but it made the movie for me. Reminds me of It Follows.",2025-01-01T16:11:05.775Z,882598,2 stars,0.34215235710144043
